x-axis,1,NO_LBL
second,Volt,Volt
-1.7112000E+00,+215.2060E-03,+4.9849246E+00
-1.7110000E+00,+134.8040E-03,+4.9045226E+00
-1.7108000E+00,+134.8040E-03,+4.9849246E+00
-1.7106000E+00,+134.8040E-03,+4.9849246E+00
-1.7104000E+00,+215.2060E-03,+4.9849246E+00
-1.7102000E+00,+215.2060E-03,+4.9849246E+00
-1.7100000E+00,+215.2060E-03,+4.9849246E+00
-1.7098000E+00,+215.2060E-03,+4.9849246E+00
-1.7096000E+00,+215.2060E-03,+4.9849246E+00
-1.7094000E+00,+215.2060E-03,+4.9849246E+00
-1.7092000E+00,+215.2060E-03,+5.0653266E+00
-1.7090000E+00,+215.2060E-03,+4.9849246E+00
-1.7088000E+00,+134.8040E-03,+4.9849246E+00
-1.7086000E+00,+134.8040E-03,+4.8241206E+00
-1.7084000E+00,+134.8040E-03,+4.9045226E+00
-1.7082000E+00,+215.2060E-03,+4.9849246E+00
-1.7080000E+00,+134.8040E-03,+4.9849246E+00
-1.7078000E+00,+215.2060E-03,+4.9849246E+00
-1.7076000E+00,+134.8040E-03,+4.9849246E+00
-1.7074000E+00,+134.8040E-03,+4.9849246E+00
-1.7072000E+00,+215.2060E-03,+4.9849246E+00
-1.7070000E+00,+134.8040E-03,+4.9849246E+00
-1.7068000E+00,+215.2060E-03,+5.0653266E+00
-1.7066000E+00,+215.2060E-03,+4.9849246E+00
-1.7064000E+00,+215.2060E-03,+4.9849246E+00
-1.7062000E+00,+215.2060E-03,+4.9849246E+00
-1.7060000E+00,+3.1900804E+00,+4.9849246E+00
-1.7058000E+00,+3.1900804E+00,+4.9849246E+00
-1.7056000E+00,+3.1900804E+00,+4.9849246E+00
-1.7054000E+00,+3.2704824E+00,+4.9849246E+00
-1.7052000E+00,+3.1900804E+00,+4.9849246E+00
-1.7050000E+00,+215.2060E-03,+0.0E+00
-1.7048000E+00,+134.8040E-03,+0.0E+00
-1.7046000E+00,+215.2060E-03,-80.4020E-03
-1.7044000E+00,+134.8040E-03,-0.0E+00
-1.7042000E+00,+215.2060E-03,+80.4020E-03
-1.7040000E+00,+215.2060E-03,+0.0E+00
-1.7038000E+00,+134.8040E-03,+0.0E+00
-1.7036000E+00,+134.8040E-03,+0.0E+00
-1.7034000E+00,+215.2060E-03,+80.4020E-03
-1.7032000E+00,+134.8040E-03,+0.0E+00
-1.7030000E+00,+215.2060E-03,+0.0E+00
-1.7028000E+00,+134.8040E-03,+80.4020E-03
-1.7026000E+00,+215.2060E-03,+0.0E+00
-1.7024000E+00,+134.8040E-03,+0.0E+00
-1.7022000E+00,+134.8040E-03,+0.0E+00
-1.7020000E+00,+215.2060E-03,+0.0E+00
-1.7018000E+00,+134.8040E-03,+0.0E+00
-1.7016000E+00,+215.2060E-03,+0.0E+00
-1.7014000E+00,+215.2060E-03,+0.0E+00
-1.7012000E+00,+134.8040E-03,+0.0E+00
-1.7010000E+00,+134.8040E-03,+0.0E+00
-1.7008000E+00,+215.2060E-03,+0.0E+00
-1.7006000E+00,+215.2060E-03,+0.0E+00
-1.7004000E+00,+215.2060E-03,+0.0E+00
-1.7002000E+00,+215.2060E-03,+0.0E+00
-1.7000000E+00,+134.8040E-03,+80.4020E-03
-1.6998000E+00,+134.8040E-03,+0.0E+00
-1.6996000E+00,+215.2060E-03,+0.0E+00
-1.6994000E+00,+215.2060E-03,+0.0E+00
-1.6992000E+00,+134.8040E-03,+0.0E+00
-1.6990000E+00,+134.8040E-03,+0.0E+00
-1.6988000E+00,+215.2060E-03,+80.4020E-03
-1.6986000E+00,+215.2060E-03,+0.0E+00
-1.6984000E+00,+215.2060E-03,+0.0E+00
-1.6982000E+00,+215.2060E-03,+0.0E+00
-1.6980000E+00,+215.2060E-03,+80.4020E-03
-1.6978000E+00,+134.8040E-03,+0.0E+00
-1.6976000E+00,+215.2060E-03,+0.0E+00
-1.6974000E+00,+134.8040E-03,+0.0E+00
-1.6972000E+00,+134.8040E-03,+0.0E+00
-1.6970000E+00,+215.2060E-03,-80.4020E-03
-1.6968000E+00,+134.8040E-03,-0.0E+00
-1.6966000E+00,+134.8040E-03,+0.0E+00
-1.6964000E+00,+215.2060E-03,+4.9849246E+00
-1.6962000E+00,+134.8040E-03,+4.9849246E+00
-1.6960000E+00,+134.8040E-03,+4.9849246E+00
-1.6958000E+00,+215.2060E-03,+4.9849246E+00
-1.6956000E+00,+215.2060E-03,+4.9849246E+00
-1.6954000E+00,+215.2060E-03,+4.9849246E+00
-1.6952000E+00,+215.2060E-03,+4.9849246E+00
-1.6950000E+00,+215.2060E-03,+4.9849246E+00
-1.6948000E+00,+215.2060E-03,+4.9849246E+00
-1.6946000E+00,+215.2060E-03,+4.9849246E+00
-1.6944000E+00,+215.2060E-03,+4.9849246E+00
-1.6942000E+00,+215.2060E-03,+4.9849246E+00
-1.6940000E+00,+215.2060E-03,+4.9849246E+00
-1.6938000E+00,+215.2060E-03,+4.9849246E+00
-1.6936000E+00,+215.2060E-03,+4.9849246E+00
-1.6934000E+00,+215.2060E-03,+4.9045226E+00
-1.6932000E+00,+134.8040E-03,+4.9045226E+00
-1.6930000E+00,+134.8040E-03,+4.9849246E+00
-1.6928000E+00,+215.2060E-03,+4.9849246E+00
-1.6926000E+00,+134.8040E-03,+4.9849246E+00
-1.6924000E+00,+134.8040E-03,+4.9849246E+00
-1.6922000E+00,+215.2060E-03,+4.9849246E+00
-1.6920000E+00,+215.2060E-03,+4.9849246E+00
-1.6918000E+00,+215.2060E-03,+4.9849246E+00
-1.6916000E+00,+134.8040E-03,+4.9849246E+00
-1.6914000E+00,+134.8040E-03,+4.9849246E+00
-1.6912000E+00,+134.8040E-03,+4.9849246E+00
-1.6910000E+00,+134.8040E-03,+4.9849246E+00
-1.6908000E+00,+215.2060E-03,+4.9849246E+00
-1.6906000E+00,+215.2060E-03,+4.9849246E+00
-1.6904000E+00,+134.8040E-03,+4.9849246E+00
-1.6902000E+00,+215.2060E-03,+5.0653266E+00
-1.6900000E+00,+134.8040E-03,+4.9849246E+00
-1.6898000E+00,+215.2060E-03,+4.9849246E+00
-1.6896000E+00,+215.2060E-03,+4.9849246E+00
-1.6894000E+00,+215.2060E-03,+4.9849246E+00
-1.6892000E+00,+215.2060E-03,+4.9849246E+00
-1.6890000E+00,+134.8040E-03,+4.9849246E+00
-1.6888000E+00,+215.2060E-03,+4.9849246E+00
-1.6886000E+00,+134.8040E-03,+4.9849246E+00
-1.6884000E+00,+215.2060E-03,+4.9849246E+00
-1.6882000E+00,+215.2060E-03,+4.9849246E+00
-1.6880000E+00,+215.2060E-03,+4.9849246E+00
-1.6878000E+00,+215.2060E-03,+4.9849246E+00
-1.6876000E+00,+134.8040E-03,+4.9849246E+00
-1.6874000E+00,+215.2060E-03,+4.9045226E+00
-1.6872000E+00,+215.2060E-03,+4.9849246E+00
-1.6870000E+00,+215.2060E-03,+4.9849246E+00
-1.6868000E+00,+215.2060E-03,+4.9849246E+00
-1.6866000E+00,+215.2060E-03,+4.9045226E+00
-1.6864000E+00,+215.2060E-03,+4.9045226E+00
-1.6862000E+00,+215.2060E-03,+4.9849246E+00
-1.6860000E+00,+3.1900804E+00,+4.9045226E+00
-1.6858000E+00,+3.1900804E+00,+4.9849246E+00
-1.6856000E+00,+3.1900804E+00,+4.9849246E+00
-1.6854000E+00,+3.1900804E+00,+4.9849246E+00
-1.6852000E+00,+215.2060E-03,+4.9849246E+00
-1.6850000E+00,+215.2060E-03,+4.9849246E+00
-1.6848000E+00,+134.8040E-03,+4.9849246E+00
-1.6846000E+00,+134.8040E-03,+4.9849246E+00
-1.6844000E+00,+215.2060E-03,+4.9849246E+00
-1.6842000E+00,+134.8040E-03,+4.9849246E+00
-1.6840000E+00,+215.2060E-03,+4.8241206E+00
-1.6838000E+00,+215.2060E-03,+4.9045226E+00
-1.6836000E+00,+134.8040E-03,+4.8241206E+00
-1.6834000E+00,+134.8040E-03,+4.9045226E+00
-1.6832000E+00,+215.2060E-03,+4.9045226E+00
-1.6830000E+00,+215.2060E-03,+4.9045226E+00
-1.6828000E+00,+134.8040E-03,+4.9045226E+00
-1.6826000E+00,+134.8040E-03,+4.9045226E+00
-1.6824000E+00,+215.2060E-03,+4.9045226E+00
-1.6822000E+00,+134.8040E-03,+4.9849246E+00
-1.6820000E+00,+134.8040E-03,+4.9045226E+00
-1.6818000E+00,+215.2060E-03,+4.9045226E+00
-1.6816000E+00,+134.8040E-03,+4.9045226E+00
-1.6814000E+00,+134.8040E-03,+4.9045226E+00
-1.6812000E+00,+215.2060E-03,+4.9045226E+00
-1.6810000E+00,+134.8040E-03,+4.9045226E+00
-1.6808000E+00,+215.2060E-03,+4.9045226E+00
-1.6806000E+00,+134.8040E-03,+4.9045226E+00
-1.6804000E+00,+215.2060E-03,+4.9045226E+00
-1.6802000E+00,+134.8040E-03,+4.9045226E+00
-1.6800000E+00,+215.2060E-03,+4.9045226E+00
-1.6798000E+00,+134.8040E-03,+4.8241206E+00
-1.6796000E+00,+215.2060E-03,+4.9045226E+00
-1.6794000E+00,+134.8040E-03,+4.9849246E+00
-1.6792000E+00,+134.8040E-03,+4.9045226E+00
-1.6790000E+00,+134.8040E-03,+4.9045226E+00
-1.6788000E+00,+215.2060E-03,+4.9045226E+00
-1.6786000E+00,+215.2060E-03,+4.9045226E+00
-1.6784000E+00,+134.8040E-03,+4.9045226E+00
-1.6782000E+00,+215.2060E-03,+4.9849246E+00
-1.6780000E+00,+134.8040E-03,+4.9045226E+00
-1.6778000E+00,+215.2060E-03,+4.9045226E+00
-1.6776000E+00,+134.8040E-03,+4.9045226E+00
-1.6774000E+00,+215.2060E-03,+4.9849246E+00
-1.6772000E+00,+215.2060E-03,+4.9045226E+00
-1.6770000E+00,+134.8040E-03,+4.8241206E+00
-1.6768000E+00,+134.8040E-03,+4.9045226E+00
-1.6766000E+00,+134.8040E-03,+4.8241206E+00
-1.6764000E+00,+215.2060E-03,+4.8241206E+00
-1.6762000E+00,+134.8040E-03,+4.9849246E+00
-1.6760000E+00,+215.2060E-03,+4.9045226E+00
-1.6758000E+00,+134.8040E-03,+4.8241206E+00
-1.6756000E+00,+134.8040E-03,+4.9045226E+00
-1.6754000E+00,+215.2060E-03,+4.9045226E+00
-1.6752000E+00,+215.2060E-03,+4.9045226E+00
-1.6750000E+00,+215.2060E-03,+4.9849246E+00
-1.6748000E+00,+134.8040E-03,+4.9849246E+00
-1.6746000E+00,+134.8040E-03,+4.9849246E+00
-1.6744000E+00,+215.2060E-03,+4.8241206E+00
-1.6742000E+00,+134.8040E-03,+4.9849246E+00
-1.6740000E+00,+215.2060E-03,+4.9849246E+00
-1.6738000E+00,+215.2060E-03,+4.9849246E+00
-1.6736000E+00,+215.2060E-03,+4.9849246E+00
-1.6734000E+00,+215.2060E-03,+4.9849246E+00
-1.6732000E+00,+215.2060E-03,+4.9849246E+00
-1.6730000E+00,+215.2060E-03,+4.9045226E+00
-1.6728000E+00,+134.8040E-03,+4.9849246E+00
-1.6726000E+00,+134.8040E-03,+4.9849246E+00
-1.6724000E+00,+215.2060E-03,+4.9849246E+00
-1.6722000E+00,+215.2060E-03,+4.9849246E+00
-1.6720000E+00,+134.8040E-03,+4.9849246E+00
-1.6718000E+00,+134.8040E-03,+4.9849246E+00
-1.6716000E+00,+215.2060E-03,+4.9045226E+00
-1.6714000E+00,+134.8040E-03,+4.9849246E+00
-1.6712000E+00,+215.2060E-03,+4.9849246E+00
-1.6710000E+00,+134.8040E-03,+4.9849246E+00
-1.6708000E+00,+215.2060E-03,+4.9849246E+00
-1.6706000E+00,+215.2060E-03,+4.9045226E+00
-1.6704000E+00,+134.8040E-03,+4.9849246E+00
-1.6702000E+00,+215.2060E-03,+4.9849246E+00
-1.6700000E+00,+215.2060E-03,+4.9849246E+00
-1.6698000E+00,+215.2060E-03,+4.9849246E+00
-1.6696000E+00,+134.8040E-03,+4.9849246E+00
-1.6694000E+00,+215.2060E-03,+4.9849246E+00
-1.6692000E+00,+215.2060E-03,+4.9849246E+00
-1.6690000E+00,+215.2060E-03,+4.9849246E+00
-1.6688000E+00,+134.8040E-03,+4.9849246E+00
-1.6686000E+00,+134.8040E-03,+4.9849246E+00
-1.6684000E+00,+134.8040E-03,+4.9849246E+00
-1.6682000E+00,+215.2060E-03,+5.0653266E+00
-1.6680000E+00,+215.2060E-03,+4.9849246E+00
-1.6678000E+00,+134.8040E-03,+4.9849246E+00
-1.6676000E+00,+134.8040E-03,+5.0653266E+00
-1.6674000E+00,+215.2060E-03,+4.9849246E+00
-1.6672000E+00,+215.2060E-03,+4.9849246E+00
-1.6670000E+00,+215.2060E-03,+4.9849246E+00
-1.6668000E+00,+215.2060E-03,+4.9849246E+00
-1.6666000E+00,+215.2060E-03,+4.9849246E+00
-1.6664000E+00,+134.8040E-03,+4.9849246E+00
-1.6662000E+00,+134.8040E-03,+4.9849246E+00
-1.6660000E+00,+3.1900804E+00,+4.9849246E+00
-1.6658000E+00,+3.2704824E+00,+4.9849246E+00
-1.6656000E+00,+3.1900804E+00,+4.9849246E+00
-1.6654000E+00,+3.1900804E+00,+4.9849246E+00
-1.6652000E+00,+3.1900804E+00,+4.9849246E+00
-1.6650000E+00,+134.8040E-03,+4.9849246E+00
-1.6648000E+00,+215.2060E-03,+4.9849246E+00
-1.6646000E+00,+134.8040E-03,+4.9849246E+00
-1.6644000E+00,+215.2060E-03,+4.9045226E+00
-1.6642000E+00,+215.2060E-03,+4.9849246E+00
-1.6640000E+00,+215.2060E-03,+4.9045226E+00
-1.6638000E+00,+134.8040E-03,+4.9045226E+00
-1.6636000E+00,+215.2060E-03,+4.9849246E+00
-1.6634000E+00,+215.2060E-03,+4.9849246E+00
-1.6632000E+00,+215.2060E-03,+4.9849246E+00
-1.6630000E+00,+134.8040E-03,+4.9849246E+00
-1.6628000E+00,+215.2060E-03,+4.9849246E+00
-1.6626000E+00,+134.8040E-03,+4.9849246E+00
-1.6624000E+00,+134.8040E-03,+4.9849246E+00
-1.6622000E+00,+215.2060E-03,+4.9849246E+00
-1.6620000E+00,+215.2060E-03,+4.9849246E+00
-1.6618000E+00,+215.2060E-03,+4.9849246E+00
-1.6616000E+00,+134.8040E-03,+4.9849246E+00
-1.6614000E+00,+134.8040E-03,+4.9849246E+00
-1.6612000E+00,+215.2060E-03,+4.9849246E+00
-1.6610000E+00,+215.2060E-03,+4.9849246E+00
-1.6608000E+00,+215.2060E-03,+4.9849246E+00
-1.6606000E+00,+134.8040E-03,+4.9849246E+00
-1.6604000E+00,+215.2060E-03,+4.9849246E+00
-1.6602000E+00,+215.2060E-03,+4.9849246E+00
-1.6600000E+00,+215.2060E-03,+4.9849246E+00
-1.6598000E+00,+215.2060E-03,+4.9849246E+00
-1.6596000E+00,+134.8040E-03,+4.9849246E+00
-1.6594000E+00,+134.8040E-03,+4.9849246E+00
-1.6592000E+00,+134.8040E-03,+4.9849246E+00
-1.6590000E+00,+215.2060E-03,+4.9045226E+00
-1.6588000E+00,+134.8040E-03,+4.9849246E+00
-1.6586000E+00,+215.2060E-03,+4.9849246E+00
-1.6584000E+00,+215.2060E-03,+4.9849246E+00
-1.6582000E+00,+215.2060E-03,+4.9849246E+00
-1.6580000E+00,+215.2060E-03,+4.9849246E+00
-1.6578000E+00,+215.2060E-03,+4.9849246E+00
-1.6576000E+00,+215.2060E-03,+4.9849246E+00
-1.6574000E+00,+215.2060E-03,+4.9849246E+00
-1.6572000E+00,+215.2060E-03,+4.9849246E+00
-1.6570000E+00,+215.2060E-03,+4.9849246E+00
-1.6568000E+00,+215.2060E-03,+4.9849246E+00
-1.6566000E+00,+215.2060E-03,+4.9849246E+00
-1.6564000E+00,+134.8040E-03,+4.9849246E+00
-1.6562000E+00,+134.8040E-03,+4.9849246E+00
-1.6560000E+00,+215.2060E-03,+4.9849246E+00
-1.6558000E+00,+215.2060E-03,+4.9849246E+00
-1.6556000E+00,+134.8040E-03,+4.9849246E+00
-1.6554000E+00,+215.2060E-03,+4.9849246E+00
-1.6552000E+00,+215.2060E-03,+4.9849246E+00
-1.6550000E+00,+215.2060E-03,+4.9849246E+00
-1.6548000E+00,+215.2060E-03,+4.9849246E+00
-1.6546000E+00,+215.2060E-03,+4.9849246E+00
-1.6544000E+00,+134.8040E-03,+4.9849246E+00
-1.6542000E+00,+215.2060E-03,+4.9849246E+00
-1.6540000E+00,+215.2060E-03,+4.9849246E+00
-1.6538000E+00,+134.8040E-03,+4.9849246E+00
-1.6536000E+00,+215.2060E-03,+4.9849246E+00
-1.6534000E+00,+215.2060E-03,+4.9849246E+00
-1.6532000E+00,+134.8040E-03,+4.9849246E+00
-1.6530000E+00,+134.8040E-03,+4.9849246E+00
-1.6528000E+00,+215.2060E-03,+4.9849246E+00
-1.6526000E+00,+134.8040E-03,+4.9849246E+00
-1.6524000E+00,+134.8040E-03,+4.9849246E+00
-1.6522000E+00,+215.2060E-03,+4.9849246E+00
-1.6520000E+00,+134.8040E-03,+4.9849246E+00
-1.6518000E+00,+215.2060E-03,+4.9849246E+00
-1.6516000E+00,+215.2060E-03,+4.9849246E+00
-1.6514000E+00,+215.2060E-03,+4.9849246E+00
-1.6512000E+00,+215.2060E-03,+4.9849246E+00
-1.6510000E+00,+215.2060E-03,+4.9045226E+00
-1.6508000E+00,+215.2060E-03,+4.9849246E+00
-1.6506000E+00,+134.8040E-03,+4.9849246E+00
-1.6504000E+00,+215.2060E-03,+4.9849246E+00
-1.6502000E+00,+215.2060E-03,+4.9849246E+00
-1.6500000E+00,+134.8040E-03,+4.9849246E+00
-1.6498000E+00,+215.2060E-03,+4.9849246E+00
-1.6496000E+00,+215.2060E-03,+4.9849246E+00
-1.6494000E+00,+215.2060E-03,+4.9849246E+00
-1.6492000E+00,+215.2060E-03,+4.9849246E+00
-1.6490000E+00,+215.2060E-03,+4.9849246E+00
-1.6488000E+00,+134.8040E-03,+4.9045226E+00
-1.6486000E+00,+134.8040E-03,+4.9849246E+00
-1.6484000E+00,+134.8040E-03,+4.9849246E+00
-1.6482000E+00,+215.2060E-03,+4.9849246E+00
-1.6480000E+00,+134.8040E-03,+4.9849246E+00
-1.6478000E+00,+215.2060E-03,+4.9849246E+00
-1.6476000E+00,+215.2060E-03,+4.9849246E+00
-1.6474000E+00,+134.8040E-03,+4.9849246E+00
-1.6472000E+00,+215.2060E-03,+4.9849246E+00
-1.6470000E+00,+215.2060E-03,+4.9045226E+00
-1.6468000E+00,+215.2060E-03,+4.9849246E+00
-1.6466000E+00,+134.8040E-03,+4.9045226E+00
-1.6464000E+00,+215.2060E-03,+4.9849246E+00
-1.6462000E+00,+134.8040E-03,+4.9045226E+00
-1.6460000E+00,+3.2704824E+00,+4.9849246E+00
-1.6458000E+00,+3.1900804E+00,+4.9849246E+00
-1.6456000E+00,+3.2704824E+00,+4.9849246E+00
-1.6454000E+00,+3.1900804E+00,+4.9849246E+00
-1.6452000E+00,+3.1900804E+00,+4.9849246E+00
-1.6450000E+00,+134.8040E-03,+4.9849246E+00
-1.6448000E+00,+215.2060E-03,+4.9849246E+00
-1.6446000E+00,+134.8040E-03,+4.9849246E+00
-1.6444000E+00,+134.8040E-03,+4.9849246E+00
-1.6442000E+00,+215.2060E-03,+4.9849246E+00
-1.6440000E+00,+215.2060E-03,+4.9849246E+00
-1.6438000E+00,+215.2060E-03,+4.9849246E+00
-1.6436000E+00,+134.8040E-03,+4.9045226E+00
-1.6434000E+00,+134.8040E-03,+4.9849246E+00
-1.6432000E+00,+134.8040E-03,+4.9849246E+00
-1.6430000E+00,+134.8040E-03,+4.9849246E+00
-1.6428000E+00,+215.2060E-03,+4.9849246E+00
-1.6426000E+00,+134.8040E-03,+4.9849246E+00
-1.6424000E+00,+215.2060E-03,+4.9849246E+00
-1.6422000E+00,+134.8040E-03,+4.9849246E+00
-1.6420000E+00,+215.2060E-03,+4.9849246E+00
-1.6418000E+00,+215.2060E-03,+4.9849246E+00
-1.6416000E+00,+215.2060E-03,+4.9849246E+00
-1.6414000E+00,+134.8040E-03,+4.9849246E+00
-1.6412000E+00,+134.8040E-03,+4.9849246E+00
-1.6410000E+00,+215.2060E-03,+4.9045226E+00
-1.6408000E+00,+215.2060E-03,+4.9849246E+00
-1.6406000E+00,+215.2060E-03,+4.9849246E+00
-1.6404000E+00,+134.8040E-03,+4.9849246E+00
-1.6402000E+00,+134.8040E-03,+4.9849246E+00
-1.6400000E+00,+215.2060E-03,+4.9849246E+00
-1.6398000E+00,+215.2060E-03,+4.9849246E+00
-1.6396000E+00,+215.2060E-03,+4.9849246E+00
-1.6394000E+00,+134.8040E-03,+4.9849246E+00
-1.6392000E+00,+134.8040E-03,+4.9849246E+00
-1.6390000E+00,+215.2060E-03,+4.9849246E+00
-1.6388000E+00,+134.8040E-03,+4.9849246E+00
-1.6386000E+00,+215.2060E-03,+4.9849246E+00
-1.6384000E+00,+134.8040E-03,+4.9849246E+00
-1.6382000E+00,+215.2060E-03,+4.9849246E+00
-1.6380000E+00,+215.2060E-03,+4.9849246E+00
-1.6378000E+00,+215.2060E-03,+4.9849246E+00
-1.6376000E+00,+215.2060E-03,+4.9849246E+00
-1.6374000E+00,+134.8040E-03,+4.9045226E+00
-1.6372000E+00,+215.2060E-03,+4.9849246E+00
-1.6370000E+00,+215.2060E-03,+4.9045226E+00
-1.6368000E+00,+215.2060E-03,+4.9045226E+00
-1.6366000E+00,+215.2060E-03,+4.9849246E+00
-1.6364000E+00,+134.8040E-03,+4.9849246E+00
-1.6362000E+00,+215.2060E-03,+4.9849246E+00
-1.6360000E+00,+215.2060E-03,+4.9849246E+00
-1.6358000E+00,+215.2060E-03,+4.9849246E+00
-1.6356000E+00,+134.8040E-03,+4.9849246E+00
-1.6354000E+00,+134.8040E-03,+4.9849246E+00
-1.6352000E+00,+215.2060E-03,+4.9849246E+00
-1.6350000E+00,+134.8040E-03,+4.9849246E+00
-1.6348000E+00,+134.8040E-03,+4.9849246E+00
-1.6346000E+00,+134.8040E-03,+4.9849246E+00
-1.6344000E+00,+134.8040E-03,+4.9849246E+00
-1.6342000E+00,+134.8040E-03,+4.9849246E+00
-1.6340000E+00,+134.8040E-03,+5.0653266E+00
-1.6338000E+00,+215.2060E-03,+4.9849246E+00
-1.6336000E+00,+215.2060E-03,+4.9849246E+00
-1.6334000E+00,+215.2060E-03,+4.9849246E+00
-1.6332000E+00,+215.2060E-03,+4.9849246E+00
-1.6330000E+00,+215.2060E-03,+4.9849246E+00
-1.6328000E+00,+134.8040E-03,+4.9849246E+00
-1.6326000E+00,+215.2060E-03,+4.9849246E+00
-1.6324000E+00,+215.2060E-03,+4.9849246E+00
-1.6322000E+00,+215.2060E-03,+4.9849246E+00
-1.6320000E+00,+215.2060E-03,+4.9849246E+00
-1.6318000E+00,+215.2060E-03,+4.9849246E+00
-1.6316000E+00,+215.2060E-03,+4.9849246E+00
-1.6314000E+00,+215.2060E-03,+4.9849246E+00
-1.6312000E+00,+215.2060E-03,+4.9849246E+00
-1.6310000E+00,+215.2060E-03,+4.9849246E+00
-1.6308000E+00,+215.2060E-03,+4.9849246E+00
-1.6306000E+00,+215.2060E-03,+4.9849246E+00
-1.6304000E+00,+215.2060E-03,+4.9849246E+00
-1.6302000E+00,+134.8040E-03,+4.9849246E+00
-1.6300000E+00,+215.2060E-03,+4.9849246E+00
-1.6298000E+00,+215.2060E-03,+4.9849246E+00
-1.6296000E+00,+215.2060E-03,+4.9849246E+00
-1.6294000E+00,+215.2060E-03,+4.9849246E+00
-1.6292000E+00,+215.2060E-03,+4.9849246E+00
-1.6290000E+00,+215.2060E-03,+4.9849246E+00
-1.6288000E+00,+215.2060E-03,+4.9849246E+00
-1.6286000E+00,+134.8040E-03,+4.9849246E+00
-1.6284000E+00,+215.2060E-03,+4.9849246E+00
-1.6282000E+00,+134.8040E-03,+4.9849246E+00
-1.6280000E+00,+215.2060E-03,+4.9849246E+00
-1.6278000E+00,+215.2060E-03,+4.9849246E+00
-1.6276000E+00,+134.8040E-03,+4.9849246E+00
-1.6274000E+00,+134.8040E-03,+4.9849246E+00
-1.6272000E+00,+215.2060E-03,+4.9045226E+00
-1.6270000E+00,+134.8040E-03,+4.9045226E+00
-1.6268000E+00,+215.2060E-03,+4.9849246E+00
-1.6266000E+00,+134.8040E-03,+4.9849246E+00
-1.6264000E+00,+134.8040E-03,+4.9849246E+00
-1.6262000E+00,+215.2060E-03,+4.9849246E+00
-1.6260000E+00,+3.2704824E+00,+4.9045226E+00
-1.6258000E+00,+3.1900804E+00,+4.9849246E+00
-1.6256000E+00,+3.1900804E+00,+4.9849246E+00
-1.6254000E+00,+3.1900804E+00,+4.9849246E+00
-1.6252000E+00,+3.1900804E+00,+4.9849246E+00
-1.6250000E+00,+134.8040E-03,+4.9849246E+00
-1.6248000E+00,+215.2060E-03,+4.9849246E+00
-1.6246000E+00,+215.2060E-03,+5.0653266E+00
-1.6244000E+00,+215.2060E-03,+4.9849246E+00
-1.6242000E+00,+215.2060E-03,+4.9849246E+00
-1.6240000E+00,+134.8040E-03,+4.9849246E+00
-1.6238000E+00,+215.2060E-03,+4.9849246E+00
-1.6236000E+00,+215.2060E-03,+4.9849246E+00
-1.6234000E+00,+134.8040E-03,+4.9849246E+00
-1.6232000E+00,+215.2060E-03,+4.9849246E+00
-1.6230000E+00,+134.8040E-03,+4.9849246E+00
-1.6228000E+00,+134.8040E-03,+4.9849246E+00
-1.6226000E+00,+215.2060E-03,+4.9849246E+00
-1.6224000E+00,+134.8040E-03,+4.9849246E+00
-1.6222000E+00,+215.2060E-03,+4.9849246E+00
-1.6220000E+00,+215.2060E-03,+4.9849246E+00
-1.6218000E+00,+215.2060E-03,+4.9045226E+00
-1.6216000E+00,+134.8040E-03,+4.9849246E+00
-1.6214000E+00,+215.2060E-03,+4.9849246E+00
-1.6212000E+00,+215.2060E-03,+4.9849246E+00
-1.6210000E+00,+215.2060E-03,+4.9849246E+00
-1.6208000E+00,+215.2060E-03,+4.9849246E+00
-1.6206000E+00,+215.2060E-03,+4.9849246E+00
-1.6204000E+00,+215.2060E-03,+4.9849246E+00
-1.6202000E+00,+215.2060E-03,+4.9849246E+00
-1.6200000E+00,+215.2060E-03,+4.9849246E+00
-1.6198000E+00,+215.2060E-03,+4.9849246E+00
-1.6196000E+00,+134.8040E-03,+4.9849246E+00
-1.6194000E+00,+215.2060E-03,+4.9849246E+00
-1.6192000E+00,+215.2060E-03,+4.9849246E+00
-1.6190000E+00,+215.2060E-03,+4.9849246E+00
-1.6188000E+00,+134.8040E-03,+4.9849246E+00
-1.6186000E+00,+215.2060E-03,+4.9849246E+00
-1.6184000E+00,+215.2060E-03,+4.9849246E+00
-1.6182000E+00,+215.2060E-03,+4.9849246E+00
-1.6180000E+00,+215.2060E-03,+4.9849246E+00
-1.6178000E+00,+215.2060E-03,+4.9849246E+00
-1.6176000E+00,+215.2060E-03,+4.9849246E+00
-1.6174000E+00,+134.8040E-03,+4.9849246E+00
-1.6172000E+00,+215.2060E-03,+4.9849246E+00
-1.6170000E+00,+134.8040E-03,+4.9849246E+00
-1.6168000E+00,+215.2060E-03,+4.9849246E+00
-1.6166000E+00,+215.2060E-03,+4.9849246E+00
-1.6164000E+00,+134.8040E-03,+4.9849246E+00
-1.6162000E+00,+215.2060E-03,+4.9849246E+00
-1.6160000E+00,+134.8040E-03,+4.9849246E+00
-1.6158000E+00,+215.2060E-03,+4.9849246E+00
-1.6156000E+00,+215.2060E-03,+4.9849246E+00
-1.6154000E+00,+134.8040E-03,+4.9849246E+00
-1.6152000E+00,+215.2060E-03,+4.9849246E+00
-1.6150000E+00,+134.8040E-03,+4.9849246E+00
-1.6148000E+00,+215.2060E-03,+4.9849246E+00
