x-axis,1,NO_LBL
second,Volt,Volt
-2.127340E+00,+18.814E-03,+490.452E-03
-2.122340E+00,+17.206E-03,+484.824E-03
-2.117340E+00,+16.000E-03,+492.864E-03
-2.112340E+00,+20.020E-03,+0.0E+00
-2.107340E+00,+20.020E-03,+492.864E-03
-2.102340E+00,+20.020E-03,+144.724E-03
-2.097340E+00,+16.000E-03,+3.216E-03
-2.092340E+00,+20.020E-03,+490.452E-03
-2.087340E+00,+17.206E-03,+490.452E-03
-2.082340E+00,+20.020E-03,+0.0E+00
-2.077340E+00,+18.814E-03,+490.452E-03
-2.072340E+00,+17.206E-03,+484.824E-03
-2.067340E+00,+18.814E-03,+490.452E-03
-2.062340E+00,+20.020E-03,+490.452E-03
-2.057340E+00,+16.000E-03,+11.256E-03
-2.052340E+00,+20.020E-03,+490.452E-03
-2.047340E+00,+20.020E-03,+492.864E-03
-2.042340E+00,+16.000E-03,+484.824E-03
-2.037340E+00,+20.020E-03,+413.266E-03
-2.032340E+00,+16.000E-03,+490.452E-03
-2.027340E+00,+20.020E-03,+487.236E-03
-2.022340E+00,+18.814E-03,+333.668E-03
-2.017340E+00,+17.206E-03,+492.864E-03
-2.012340E+00,+17.206E-03,+490.452E-03
-2.007340E+00,+17.206E-03,+0.0E+00
-2.002340E+00,+17.206E-03,+492.864E-03
-1.997340E+00,+20.020E-03,+490.452E-03
-1.992340E+00,+17.206E-03,+490.452E-03
-1.987340E+00,+20.020E-03,+490.452E-03
-1.982340E+00,+20.020E-03,+490.452E-03
-1.977340E+00,+18.814E-03,+484.824E-03
-1.972340E+00,+17.206E-03,+484.824E-03
-1.967340E+00,+20.020E-03,+490.452E-03
-1.962340E+00,+17.206E-03,+490.452E-03
-1.957340E+00,+20.020E-03,+490.452E-03
-1.952340E+00,+20.020E-03,+490.452E-03
-1.947340E+00,+17.206E-03,+493.668E-03
-1.942340E+00,+18.814E-03,+8.040E-03
-1.937340E+00,+17.206E-03,+488.040E-03
-1.932340E+00,+18.814E-03,+492.864E-03
-1.927340E+00,+20.020E-03,+484.824E-03
-1.922340E+00,+17.206E-03,+490.452E-03
-1.917340E+00,+20.020E-03,+490.452E-03
-1.912340E+00,+20.020E-03,+490.452E-03
-1.907340E+00,+17.206E-03,+490.452E-03
-1.902340E+00,+20.020E-03,+490.452E-03
-1.897340E+00,+17.206E-03,+496.080E-03
-1.892340E+00,+17.206E-03,+496.080E-03
-1.887340E+00,+20.020E-03,+484.824E-03
-1.882340E+00,+20.020E-03,+490.452E-03
-1.877340E+00,+18.814E-03,+484.824E-03
-1.872340E+00,+17.206E-03,+490.452E-03
-1.867340E+00,+16.000E-03,+492.864E-03
-1.862340E+00,+22.432E-03,+137.487E-03
-1.857340E+00,+20.020E-03,+490.452E-03
-1.852340E+00,+20.020E-03,+490.452E-03
-1.847340E+00,+20.020E-03,+490.452E-03
-1.842340E+00,+18.814E-03,+490.452E-03
-1.837340E+00,+16.000E-03,+490.452E-03
-1.832340E+00,+20.020E-03,+3.216E-03
-1.827340E+00,+16.000E-03,+16.884E-03
-1.822340E+00,+20.020E-03,+490.452E-03
-1.817340E+00,+13.588E-03,-2.412E-03
-1.812340E+00,+20.020E-03,+41.005E-03
-1.807340E+00,+18.814E-03,+492.864E-03
-1.802340E+00,+17.206E-03,+0.0E+00
-1.797340E+00,+18.814E-03,+144.724E-03
-1.792340E+00,+18.814E-03,+496.080E-03
-1.787340E+00,+20.020E-03,+0.0E+00
-1.782340E+00,+16.000E-03,+0.0E+00
-1.777340E+00,+17.206E-03,+490.452E-03
-1.772340E+00,+20.020E-03,+8.040E-03
-1.767340E+00,+17.206E-03,+490.452E-03
-1.762340E+00,+20.020E-03,+24.925E-03
-1.757340E+00,+20.020E-03,+488.040E-03
-1.752340E+00,+16.000E-03,+484.824E-03
-1.747340E+00,+20.020E-03,+490.452E-03
-1.742340E+00,+18.814E-03,+391.558E-03
-1.737340E+00,+18.814E-03,+5.628E-03
-1.732340E+00,+20.020E-03,-5.628E-03
-1.727340E+00,+18.814E-03,+8.040E-03
-1.722340E+00,+30.070E-03,+501.709E-03
-1.717340E+00,+20.020E-03,+0.0E+00
-1.712340E+00,+17.206E-03,+490.452E-03
-1.707340E+00,-9.327E-03,+476.784E-03
-1.702340E+00,+17.206E-03,+490.452E-03
-1.697340E+00,+16.000E-03,+0.0E+00
-1.692340E+00,+20.020E-03,+8.040E-03
-1.687340E+00,+20.020E-03,+490.452E-03
-1.682340E+00,+20.020E-03,+490.452E-03
-1.677340E+00,+17.206E-03,+0.0E+00
-1.672340E+00,+20.020E-03,+157.588E-03
-1.667340E+00,+18.814E-03,+490.452E-03
-1.662340E+00,+18.814E-03,+0.0E+00
-1.657340E+00,+17.206E-03,+343.317E-03
-1.652340E+00,+10.372E-03,+490.452E-03
-1.647340E+00,+12.784E-03,+94.070E-03
-1.642340E+00,+20.020E-03,+150.352E-03
-1.637340E+00,+20.020E-03,+490.452E-03
-1.632340E+00,+20.020E-03,+164.824E-03
-1.627340E+00,+20.020E-03,+316.784E-03
-1.622340E+00,+16.000E-03,+422.915E-03
-1.617340E+00,+18.814E-03,+490.452E-03
-1.612340E+00,+17.206E-03,+86.834E-03
-1.607340E+00,+18.814E-03,+0.0E+00
-1.602340E+00,+18.814E-03,+484.824E-03
-1.597340E+00,+20.020E-03,+500.905E-03
-1.592340E+00,+17.206E-03,+484.824E-03
-1.587340E+00,+17.206E-03,+490.452E-03
-1.582340E+00,+21.226E-03,+490.452E-03
-1.577340E+00,+20.020E-03,+326.432E-03
-1.572340E+00,+18.814E-03,+16.884E-03
-1.567340E+00,+17.206E-03,+493.668E-03
-1.562340E+00,+16.000E-03,+0.0E+00
-1.557340E+00,+17.206E-03,+471.156E-03
-1.552340E+00,+18.814E-03,+490.452E-03
-1.547340E+00,+17.206E-03,+0.0E+00
-1.542340E+00,+20.020E-03,+0.0E+00
-1.537340E+00,+18.814E-03,+490.452E-03
-1.532340E+00,+18.814E-03,+490.452E-03
-1.527340E+00,+20.020E-03,+8.040E-03
-1.522340E+00,+17.206E-03,+156.784E-03
-1.517340E+00,+18.814E-03,+0.0E+00
-1.512340E+00,+20.020E-03,+490.452E-03
-1.507340E+00,+17.206E-03,+0.0E+00
-1.502340E+00,+18.814E-03,+490.452E-03
-1.497340E+00,+18.814E-03,+490.452E-03
-1.492340E+00,+17.206E-03,+410.854E-03
-1.487340E+00,+20.020E-03,+490.452E-03
-1.482340E+00,+17.206E-03,+490.452E-03
-1.477340E+00,+18.814E-03,+490.452E-03
-1.472340E+00,+17.206E-03,+118.191E-03
-1.467340E+00,+17.206E-03,+484.824E-03
-1.462340E+00,+16.000E-03,+0.0E+00
-1.457340E+00,+17.206E-03,+459.899E-03
-1.452340E+00,+17.206E-03,+490.452E-03
-1.447340E+00,+17.206E-03,+101.307E-03
-1.442340E+00,+20.020E-03,+490.452E-03
-1.437340E+00,+20.020E-03,+430.151E-03
-1.432340E+00,+20.020E-03,+496.080E-03
-1.427340E+00,+18.814E-03,+490.452E-03
-1.422340E+00,+17.206E-03,+3.216E-03
-1.417340E+00,+17.206E-03,+488.040E-03
-1.412340E+00,+20.020E-03,+0.0E+00
-1.407340E+00,+17.206E-03,+465.528E-03
-1.402340E+00,+20.020E-03,+490.452E-03
-1.397340E+00,+18.814E-03,+490.452E-03
-1.392340E+00,+18.814E-03,+147.136E-03
-1.387340E+00,+18.814E-03,+490.452E-03
-1.382340E+00,+17.206E-03,+0.0E+00
-1.377340E+00,+16.000E-03,+490.452E-03
-1.372340E+00,+20.020E-03,+492.864E-03
-1.367340E+00,+20.020E-03,+0.0E+00
-1.362340E+00,+13.990E-03,+61.106E-03
-1.357340E+00,+20.020E-03,+11.256E-03
-1.352340E+00,+17.206E-03,+490.452E-03
-1.347340E+00,+17.206E-03,+0.0E+00
-1.342340E+00,+17.206E-03,+488.040E-03
-1.337340E+00,+18.814E-03,+490.452E-03
-1.332340E+00,+18.814E-03,+0.0E+00
-1.327340E+00,+18.814E-03,+484.824E-03
-1.322340E+00,+18.814E-03,+492.864E-03
-1.317340E+00,+17.206E-03,+492.864E-03
-1.312340E+00,+16.000E-03,+484.824E-03
-1.307340E+00,+20.020E-03,+490.452E-03
-1.302340E+00,+20.020E-03,+492.864E-03
-1.297340E+00,+20.020E-03,+0.0E+00
-1.292340E+00,+18.814E-03,+115.779E-03
-1.287340E+00,+20.020E-03,+490.452E-03
-1.282340E+00,+16.000E-03,+490.452E-03
-1.277340E+00,+18.814E-03,+149.548E-03
-1.272340E+00,+18.814E-03,+488.040E-03
-1.267340E+00,+20.020E-03,+0.0E+00
-1.262340E+00,+20.020E-03,+0.0E+00
-1.257340E+00,+18.814E-03,+490.452E-03
-1.252340E+00,+17.206E-03,+5.628E-03
-1.247340E+00,+17.206E-03,+487.236E-03
-1.242340E+00,+18.814E-03,+384.322E-03
-1.237340E+00,+18.814E-03,+0.0E+00
-1.232340E+00,+18.814E-03,+490.452E-03
-1.227340E+00,+18.814E-03,+5.628E-03
-1.222340E+00,+16.000E-03,+0.0E+00
-1.217340E+00,+20.020E-03,+8.040E-03
-1.212340E+00,+18.814E-03,+5.628E-03
-1.207340E+00,+16.000E-03,+496.080E-03
-1.202340E+00,+18.814E-03,+30.553E-03
-1.197340E+00,+20.020E-03,+139.899E-03
-1.192340E+00,+18.814E-03,+490.452E-03
-1.187340E+00,+18.814E-03,+490.452E-03
-1.182340E+00,+16.000E-03,+482.412E-03
-1.177340E+00,+18.814E-03,+496.080E-03
-1.172340E+00,+20.020E-03,+66.734E-03
-1.167340E+00,+20.020E-03,+490.452E-03
-1.162340E+00,+18.814E-03,+496.080E-03
-1.157340E+00,+18.814E-03,+490.452E-03
-1.152340E+00,+17.206E-03,+490.452E-03
-1.147340E+00,+21.226E-03,+0.0E+00
-1.142340E+00,+17.206E-03,+0.0E+00
-1.137340E+00,+18.814E-03,+226.734E-03
-1.132340E+00,+16.000E-03,-4.824E-03
-1.127340E+00,+20.020E-03,+492.864E-03
-1.122340E+00,+16.000E-03,+44.221E-03
-1.117340E+00,+16.000E-03,+152.764E-03
-1.112340E+00,+20.020E-03,+496.080E-03
-1.107340E+00,+17.206E-03,+488.040E-03
-1.102340E+00,+18.814E-03,+155.176E-03
-1.097340E+00,-2.492E-03,+459.095E-03
-1.092340E+00,+17.206E-03,+5.628E-03
-1.087340E+00,+20.020E-03,+496.080E-03
-1.082340E+00,+18.814E-03,+490.452E-03
-1.077340E+00,+20.020E-03,+496.080E-03
-1.072340E+00,+16.000E-03,+0.0E+00
-1.067340E+00,+20.020E-03,+0.0E+00
-1.062340E+00,+17.206E-03,+487.236E-03
-1.057340E+00,+33.286E-03,+26.533E-03
-1.052340E+00,+16.000E-03,+482.412E-03
-1.047340E+00,+18.814E-03,+492.864E-03
-1.042340E+00,+20.020E-03,+492.864E-03
-1.037340E+00,+20.020E-03,+488.040E-03
-1.032340E+00,+20.020E-03,+490.452E-03
-1.027340E+00,+16.000E-03,+0.0E+00
-1.022340E+00,+20.020E-03,+488.040E-03
-1.017340E+00,+18.814E-03,+490.452E-03
-1.012340E+00,+17.206E-03,+490.452E-03
-1.007340E+00,+16.000E-03,+490.452E-03
-1.002340E+00,+20.020E-03,+42.613E-03
-997.340E-03,+16.000E-03,+490.452E-03
-992.340E-03,+17.206E-03,+8.040E-03
-987.340E-03,+17.206E-03,+2.412E-03
-982.340E-03,+17.206E-03,+488.040E-03
-977.340E-03,+18.814E-03,+471.156E-03
-972.340E-03,+18.814E-03,+484.824E-03
-967.340E-03,+18.814E-03,+490.452E-03
-962.340E-03,+21.226E-03,+2.412E-03
-957.340E-03,+20.020E-03,+482.412E-03
-952.340E-03,+18.814E-03,+496.080E-03
-947.340E-03,+20.020E-03,+0.0E+00
-942.340E-03,+18.814E-03,+484.824E-03
-937.340E-03,+20.020E-03,+448.643E-03
-932.340E-03,+20.020E-03,+0.0E+00
-927.340E-03,+16.000E-03,+225.126E-03
-922.340E-03,+20.020E-03,+490.452E-03
-917.340E-03,+16.000E-03,+490.452E-03
-912.340E-03,+16.000E-03,+41.005E-03
-907.340E-03,+16.000E-03,+343.317E-03
-902.340E-03,+18.814E-03,+490.452E-03
-897.340E-03,+20.020E-03,+5.628E-03
-892.340E-03,+16.000E-03,+484.824E-03
-887.340E-03,+20.020E-03,+490.452E-03
-882.340E-03,+16.000E-03,+2.412E-03
-877.340E-03,+18.814E-03,+490.452E-03
-872.340E-03,+17.206E-03,+484.824E-03
-867.340E-03,+17.206E-03,+8.040E-03
-862.340E-03,+17.206E-03,+442.211E-03
-857.340E-03,+17.206E-03,+496.080E-03
-852.340E-03,+20.020E-03,+490.452E-03
-847.340E-03,+17.206E-03,+0.0E+00
-842.340E-03,+20.020E-03,+488.040E-03
-837.340E-03,+20.020E-03,+490.452E-03
-832.340E-03,+18.814E-03,+8.040E-03
-827.340E-03,+20.020E-03,+145.528E-03
-822.340E-03,+20.020E-03,+492.864E-03
-817.340E-03,+39.719E-03,+0.0E+00
-812.340E-03,+20.020E-03,+473.568E-03
-807.340E-03,+17.206E-03,+490.452E-03
-802.340E-03,+20.020E-03,+0.0E+00
-797.340E-03,+17.206E-03,+5.628E-03
-792.340E-03,+20.020E-03,+484.824E-03
-787.340E-03,+20.020E-03,+498.492E-03
-782.340E-03,+18.814E-03,+430.151E-03
-777.340E-03,+17.206E-03,+488.040E-03
-772.340E-03,+17.206E-03,+139.899E-03
-767.340E-03,+20.020E-03,+427.739E-03
-762.340E-03,+18.814E-03,+20.101E-03
-757.340E-03,+18.814E-03,+490.452E-03
-752.340E-03,+18.814E-03,+8.040E-03
-747.340E-03,+18.814E-03,+5.628E-03
-742.340E-03,+20.020E-03,+490.452E-03
-737.340E-03,+20.020E-03,+0.0E+00
-732.340E-03,+18.814E-03,+496.080E-03
-727.340E-03,+16.000E-03,+490.452E-03
-722.340E-03,+17.206E-03,+135.075E-03
-717.340E-03,+18.814E-03,+313.568E-03
-712.340E-03,+20.020E-03,+496.080E-03
-707.340E-03,+16.000E-03,+490.452E-03
-702.340E-03,+20.020E-03,+490.452E-03
-697.340E-03,+20.020E-03,+490.452E-03
-692.340E-03,+17.206E-03,+482.412E-03
-687.340E-03,+17.206E-03,+490.452E-03
-682.340E-03,+17.206E-03,+490.452E-03
-677.340E-03,+18.412E-03,+484.824E-03
-672.340E-03,+17.206E-03,+490.452E-03
-667.340E-03,+16.000E-03,+0.0E+00
-662.340E-03,+20.020E-03,+479.196E-03
-657.340E-03,+18.814E-03,+30.553E-03
-652.340E-03,+17.206E-03,+490.452E-03
-647.340E-03,+17.206E-03,+488.040E-03
-642.340E-03,+16.000E-03,+21.709E-03
-637.340E-03,+20.020E-03,+490.452E-03
-632.340E-03,+16.000E-03,+484.824E-03
-627.340E-03,+18.814E-03,-2.412E-03
-622.340E-03,+20.020E-03,+343.317E-03
-617.340E-03,+17.206E-03,+490.452E-03
-612.340E-03,+17.206E-03,+13.668E-03
-607.340E-03,+18.814E-03,+147.136E-03
-602.340E-03,+20.020E-03,+490.452E-03
-597.340E-03,+16.000E-03,+0.0E+00
-592.340E-03,+16.000E-03,+488.040E-03
-587.340E-03,+20.020E-03,+360.201E-03
-582.340E-03,+20.020E-03,+0.0E+00
-577.340E-03,+20.020E-03,+482.412E-03
-572.340E-03,+17.206E-03,+490.452E-03
-567.340E-03,+18.814E-03,+140.704E-03
-562.340E-03,+17.206E-03,+488.040E-03
-557.340E-03,+20.020E-03,+490.452E-03
-552.340E-03,+17.206E-03,+473.568E-03
-547.340E-03,+20.020E-03,+488.040E-03
-542.340E-03,+16.000E-03,+254.874E-03
-537.340E-03,+20.020E-03,+147.136E-03
-532.340E-03,+17.206E-03,+418.090E-03
-527.340E-03,+16.000E-03,+19.296E-03
-522.340E-03,+34.492E-03,+142.312E-03
-517.340E-03,+16.000E-03,+74.774E-03
-512.340E-03,+20.020E-03,+490.452E-03
-507.340E-03,+16.000E-03,+249.246E-03
-502.340E-03,+17.206E-03,+490.452E-03
-497.340E-03,+20.020E-03,+11.256E-03
-492.340E-03,+20.020E-03,+5.628E-03
-487.340E-03,+20.020E-03,+144.724E-03
-482.340E-03,+20.020E-03,+490.452E-03
-477.340E-03,+20.020E-03,+490.452E-03
-472.340E-03,+18.814E-03,+19.296E-03
-467.340E-03,+18.814E-03,+11.256E-03
-462.340E-03,+17.206E-03,+488.040E-03
-457.340E-03,+20.020E-03,+5.628E-03
-452.340E-03,+20.020E-03,-10.452E-03
-447.340E-03,+20.020E-03,+490.452E-03
-442.340E-03,+16.000E-03,+482.412E-03
-437.340E-03,+17.206E-03,+16.080E-03
-432.340E-03,+17.206E-03,+490.452E-03
-427.340E-03,+18.814E-03,+490.452E-03
-422.340E-03,+20.020E-03,+490.452E-03
-417.340E-03,+16.000E-03,+490.452E-03
-412.340E-03,+18.814E-03,+490.452E-03
-407.340E-03,+20.020E-03,-8.040E-03
-402.340E-03,+17.206E-03,+488.040E-03
-397.340E-03,+20.020E-03,+0.0E+00
-392.340E-03,+18.814E-03,+304.724E-03
-387.340E-03,+17.206E-03,+492.864E-03
-382.340E-03,+18.814E-03,+490.452E-03
-377.340E-03,+17.206E-03,+376.281E-03
-372.340E-03,+17.206E-03,+484.824E-03
-367.340E-03,+20.020E-03,+2.412E-03
-362.340E-03,+16.000E-03,+492.864E-03
-357.340E-03,+21.628E-03,+0.0E+00
-352.340E-03,+18.814E-03,+490.452E-03
-347.340E-03,+17.206E-03,+106.935E-03
-342.340E-03,+17.206E-03,+490.452E-03
-337.340E-03,+18.814E-03,+492.864E-03
-332.340E-03,+16.000E-03,+13.668E-03
-327.340E-03,+20.020E-03,+96.482E-03
-322.340E-03,+20.020E-03,+490.452E-03
-317.340E-03,+18.814E-03,+484.824E-03
-312.340E-03,+20.020E-03,+142.312E-03
-307.340E-03,+16.000E-03,+492.864E-03
-302.340E-03,+18.814E-03,+41.809E-03
-297.340E-03,+18.814E-03,+490.452E-03
-292.340E-03,+16.000E-03,+488.040E-03
-287.340E-03,+17.206E-03,+5.628E-03
-282.340E-03,+16.000E-03,-5.628E-03
-277.340E-03,+20.020E-03,+490.452E-03
-272.340E-03,+17.206E-03,+0.0E+00
-267.340E-03,+20.020E-03,+345.729E-03
-262.340E-03,+20.020E-03,+484.824E-03
-257.340E-03,+18.814E-03,+490.452E-03
-252.340E-03,+20.020E-03,+0.0E+00
-247.340E-03,+20.020E-03,+496.080E-03
-242.340E-03,+16.000E-03,+0.0E+00
-237.340E-03,+20.020E-03,-11.256E-03
-232.340E-03,+20.020E-03,+490.452E-03
-227.340E-03,+20.020E-03,+16.080E-03
-222.340E-03,+20.020E-03,+459.899E-03
-217.340E-03,+20.020E-03,+490.452E-03
-212.340E-03,+20.020E-03,+490.452E-03
-207.340E-03,+17.206E-03,+147.136E-03
-202.340E-03,+18.814E-03,+490.452E-03
-197.340E-03,+18.814E-03,+0.0E+00
-192.340E-03,+20.020E-03,+490.452E-03
-187.340E-03,+20.020E-03,+490.452E-03
-182.340E-03,+20.020E-03,+490.452E-03
-177.340E-03,+17.206E-03,+434.975E-03
-172.340E-03,+22.432E-03,+490.452E-03
-167.340E-03,+20.020E-03,+473.568E-03
-162.340E-03,+20.020E-03,+488.040E-03
-157.340E-03,+17.206E-03,+490.452E-03
-152.340E-03,+16.000E-03,+0.0E+00
-147.340E-03,+17.206E-03,+482.412E-03
-142.340E-03,+20.020E-03,+97.286E-03
-137.340E-03,+18.814E-03,+2.412E-03
-132.340E-03,+18.814E-03,+490.452E-03
-127.340E-03,+18.814E-03,+496.080E-03
-122.340E-03,+20.020E-03,+490.452E-03
-117.340E-03,+17.206E-03,+61.106E-03
-112.340E-03,+18.814E-03,+496.080E-03
-107.340E-03,+18.814E-03,+490.452E-03
-102.340E-03,+16.000E-03,+451.859E-03
-97.340E-03,+17.206E-03,+490.452E-03
-92.340E-03,+20.020E-03,+0.0E+00
-87.340E-03,+20.020E-03,+290.251E-03
-82.340E-03,+17.206E-03,+0.0E+00
-77.340E-03,+16.000E-03,+490.452E-03
-72.340E-03,+20.020E-03,+0.0E+00
-67.340E-03,+20.020E-03,+164.020E-03
-62.340E-03,+20.020E-03,+490.452E-03
-57.340E-03,-20.583E-03,+0.0E+00
-52.340E-03,+16.000E-03,+479.196E-03
-47.340E-03,+22.834E-03,+490.452E-03
-42.340E-03,+17.206E-03,+16.080E-03
-37.340E-03,+20.020E-03,+490.452E-03
-32.340E-03,+20.020E-03,+490.452E-03
-27.340E-03,+17.206E-03,+490.452E-03
-22.340E-03,+20.020E-03,+467.940E-03
-17.340E-03,+18.814E-03,+488.040E-03
-12.340E-03,+16.000E-03,+0.0E+00
-7.340E-03,+18.814E-03,+482.412E-03
-2.340E-03,+18.412E-03,+488.040E-03
+2.660E-03,+17.206E-03,+13.668E-03
+7.660E-03,+17.206E-03,+490.452E-03
+12.660E-03,+20.020E-03,+490.452E-03
+17.660E-03,+16.000E-03,+492.864E-03
+22.660E-03,+18.814E-03,+83.618E-03
+27.660E-03,+18.814E-03,+488.040E-03
+32.660E-03,+21.628E-03,+490.452E-03
+37.660E-03,+5.950E-03,+11.256E-03
+42.660E-03,+18.814E-03,-8.040E-03
+47.660E-03,+16.000E-03,+490.452E-03
+52.660E-03,+20.020E-03,+13.668E-03
+57.660E-03,+17.206E-03,+0.0E+00
+62.660E-03,+20.020E-03,+488.040E-03
+67.660E-03,+18.814E-03,+8.040E-03
+72.660E-03,+11.176E-03,+480.000E-03
+77.660E-03,+20.020E-03,+490.452E-03
+82.660E-03,+16.000E-03,+0.0E+00
+87.660E-03,+16.000E-03,+492.864E-03
+92.660E-03,+20.020E-03,+490.452E-03
+97.660E-03,+20.020E-03,+490.452E-03
+102.660E-03,+18.814E-03,+0.0E+00
+107.660E-03,+20.020E-03,+473.568E-03
+112.660E-03,+16.000E-03,+482.412E-03
+117.660E-03,+17.206E-03,+490.452E-03
+122.660E-03,+20.020E-03,+484.824E-03
+127.660E-03,+17.206E-03,+490.452E-03
+132.660E-03,+18.814E-03,+479.196E-03
+137.660E-03,+17.206E-03,+490.452E-03
+142.660E-03,+17.206E-03,+490.452E-03
+147.660E-03,+20.020E-03,+492.864E-03
+152.660E-03,+20.020E-03,+147.136E-03
+157.660E-03,+16.000E-03,+454.271E-03
+162.660E-03,+18.814E-03,+490.452E-03
+167.660E-03,+18.814E-03,+496.080E-03
+172.660E-03,+16.000E-03,+493.668E-03
+177.660E-03,+20.020E-03,+490.452E-03
+182.660E-03,+20.020E-03,+11.256E-03
+187.660E-03,+18.814E-03,+490.452E-03
+192.660E-03,+13.990E-03,+482.412E-03
+197.660E-03,+16.000E-03,+484.824E-03
+202.660E-03,+18.814E-03,+496.080E-03
+207.660E-03,+18.814E-03,+490.452E-03
+212.660E-03,+20.020E-03,+482.412E-03
+217.660E-03,+18.814E-03,+490.452E-03
+222.660E-03,+20.020E-03,+492.864E-03
+227.660E-03,+18.814E-03,+490.452E-03
+232.660E-03,+20.020E-03,+0.0E+00
+237.660E-03,+18.814E-03,+490.452E-03
+242.660E-03,+18.412E-03,+492.864E-03
+247.660E-03,+20.020E-03,+490.452E-03
+252.660E-03,+16.000E-03,+482.412E-03
+257.660E-03,+18.814E-03,+362.613E-03
+262.660E-03,+18.814E-03,+488.040E-03
+267.660E-03,+17.206E-03,+493.668E-03
+272.660E-03,+20.020E-03,+488.040E-03
+277.660E-03,+24.442E-03,+490.452E-03
+282.660E-03,+17.206E-03,+143.116E-03
+287.660E-03,+17.206E-03,+490.452E-03
+292.660E-03,+20.020E-03,+194.573E-03
+297.660E-03,+21.226E-03,+484.824E-03
+302.660E-03,+18.814E-03,+490.452E-03
+307.660E-03,+25.648E-03,+490.452E-03
+312.660E-03,+20.020E-03,+0.0E+00
+317.660E-03,+21.628E-03,+490.452E-03
+322.660E-03,+20.020E-03,+8.040E-03
+327.660E-03,+20.020E-03,+490.452E-03
+332.660E-03,+20.020E-03,+490.452E-03
+337.660E-03,+20.020E-03,+0.0E+00
+342.660E-03,+18.814E-03,+2.412E-03
+347.660E-03,+21.628E-03,+485.628E-03
+352.660E-03,+20.020E-03,+393.970E-03
+357.660E-03,+17.206E-03,+488.844E-03
+362.660E-03,+16.000E-03,+385.930E-03
+367.660E-03,+20.020E-03,+492.864E-03
+372.660E-03,+20.020E-03,+490.452E-03
+377.660E-03,+20.020E-03,+490.452E-03
+382.660E-03,+20.020E-03,+479.196E-03
+387.660E-03,+18.814E-03,+490.452E-03
+392.660E-03,+20.020E-03,+490.452E-03
+397.660E-03,+17.206E-03,+490.452E-03
+402.660E-03,+16.000E-03,+488.040E-03
+407.660E-03,+17.206E-03,-5.628E-03
+412.660E-03,+18.814E-03,+488.040E-03
+417.660E-03,+18.814E-03,+490.452E-03
+422.660E-03,+20.020E-03,+496.080E-03
+427.660E-03,+20.020E-03,+0.0E+00
+432.660E-03,+17.206E-03,+314.372E-03
+437.660E-03,+20.020E-03,+60.302E-03
+442.660E-03,+17.206E-03,+490.452E-03
+447.660E-03,+20.020E-03,+46.633E-03
+452.660E-03,+18.814E-03,+169.648E-03
+457.660E-03,+20.020E-03,+490.452E-03
+462.660E-03,+20.020E-03,+492.864E-03
+467.660E-03,+17.206E-03,+131.859E-03
+472.660E-03,+18.814E-03,+2.412E-03
+477.660E-03,+18.814E-03,+8.040E-03
+482.660E-03,+16.000E-03,+488.040E-03
+487.660E-03,+18.814E-03,+488.040E-03
+492.660E-03,+20.020E-03,+490.452E-03
+497.660E-03,+17.206E-03,+484.824E-03
+502.660E-03,+20.020E-03,+490.452E-03
+507.660E-03,+18.814E-03,+13.668E-03
+512.660E-03,+20.020E-03,+488.040E-03
+517.660E-03,+17.206E-03,+484.824E-03
+522.660E-03,+20.020E-03,+490.452E-03
+527.660E-03,+20.020E-03,+13.668E-03
+532.660E-03,+21.628E-03,+490.452E-03
+537.660E-03,+20.020E-03,+482.412E-03
+542.660E-03,+20.020E-03,+488.040E-03
+547.660E-03,+20.020E-03,+5.628E-03
+552.660E-03,+20.020E-03,+239.598E-03
+557.660E-03,+18.814E-03,+5.628E-03
+562.660E-03,+16.000E-03,+490.452E-03
+567.660E-03,+17.206E-03,+2.412E-03
+572.660E-03,+18.814E-03,+2.412E-03
+577.660E-03,+20.020E-03,+492.864E-03
+582.660E-03,+18.814E-03,+490.452E-03
+587.660E-03,+18.814E-03,+406.030E-03
+592.660E-03,+18.814E-03,+377.889E-03
+597.660E-03,+18.814E-03,+490.452E-03
+602.660E-03,+20.020E-03,+490.452E-03
+607.660E-03,+20.020E-03,+0.0E+00
+612.660E-03,+18.814E-03,+436.583E-03
+617.660E-03,+17.206E-03,+490.452E-03
+622.660E-03,+17.206E-03,+490.452E-03
+627.660E-03,+17.206E-03,+0.0E+00
+632.660E-03,+20.020E-03,+13.668E-03
+637.660E-03,+23.638E-03,+492.864E-03
+642.660E-03,+20.020E-03,+479.196E-03
+647.660E-03,+20.020E-03,+490.452E-03
+652.660E-03,+16.000E-03,-5.628E-03
+657.660E-03,+17.206E-03,+10.452E-03
+662.660E-03,+21.226E-03,+490.452E-03
+667.660E-03,+20.020E-03,+484.824E-03
+672.660E-03,+18.814E-03,+484.824E-03
+677.660E-03,+17.206E-03,+164.020E-03
+682.660E-03,+20.020E-03,+490.452E-03
+687.660E-03,+16.000E-03,+149.548E-03
+692.660E-03,+20.020E-03,+490.452E-03
+697.660E-03,+13.186E-03,+430.955E-03
+702.660E-03,+18.814E-03,+5.628E-03
+707.660E-03,+20.020E-03,+490.452E-03
+712.660E-03,+16.000E-03,-3.216E-03
+717.660E-03,+20.020E-03,+490.452E-03
+722.660E-03,+13.186E-03,+369.045E-03
+727.660E-03,+20.020E-03,+490.452E-03
