x-axis,1,2
second,Volt,Volt
+998.572000E-03,+14.522613050E+00,+7.894472416E+00
+998.573000E-03,+14.522613050E+00,+7.894472416E+00
+998.574000E-03,+14.492462294E+00,+7.894472416E+00
+998.575000E-03,+14.492462294E+00,+7.894472416E+00
+998.576000E-03,+14.487437170E+00,+7.894472416E+00
+998.577000E-03,+14.487437170E+00,+7.894472416E+00
+998.578000E-03,+14.492462294E+00,+7.894472416E+00
+998.579000E-03,+14.527638175E+00,+7.894472416E+00
+998.580000E-03,+14.522613051E+00,+7.894472416E+00
+998.581000E-03,+14.487437170E+00,+7.894472416E+00
+998.582000E-03,+14.492462294E+00,+7.894472416E+00
+998.583000E-03,+14.492462294E+00,+7.894472416E+00
+998.584000E-03,+14.527638175E+00,+7.894472416E+00
+998.585000E-03,+14.527638175E+00,+7.894472416E+00
+998.586000E-03,+14.492462294E+00,+7.894472416E+00
+998.587000E-03,+14.522613051E+00,+7.894472416E+00
+998.588000E-03,+14.487437170E+00,+7.894472416E+00
+998.589000E-03,+14.487437170E+00,+7.894472416E+00
+998.590000E-03,+14.452261289E+00,+7.894472416E+00
+998.591000E-03,+14.487437170E+00,+7.894472416E+00
+998.592000E-03,+14.492462294E+00,+7.894472416E+00
+998.593000E-03,+14.522613051E+00,+7.894472416E+00
+998.594000E-03,+14.492462294E+00,+7.894472416E+00
+998.595000E-03,+14.487437170E+00,+7.894472416E+00
+998.596000E-03,+14.522613051E+00,+7.894472416E+00
+998.597000E-03,+14.487437170E+00,+7.894472416E+00
+998.598000E-03,+14.492462294E+00,+7.894472416E+00
+998.599000E-03,+14.487437170E+00,+7.894472416E+00
+998.600000E-03,+14.492462294E+00,+7.894472416E+00
+998.601000E-03,+14.407035161E+00,+7.894472416E+00
+998.602000E-03,+14.492462293E+00,+7.894472416E+00
+998.603000E-03,+14.527638175E+00,+7.894472416E+00
+998.604000E-03,+14.487437170E+00,+7.894472416E+00
+998.605000E-03,+14.487437170E+00,+7.894472416E+00
+998.606000E-03,+14.487437170E+00,+7.894472416E+00
+998.607000E-03,+14.487437170E+00,+7.894472416E+00
+998.608000E-03,+14.487437170E+00,+7.894472416E+00
+998.609000E-03,+14.532663298E+00,+7.894472416E+00
+998.610000E-03,+14.527638175E+00,+7.894472416E+00
+998.611000E-03,+14.492462293E+00,+7.894472416E+00
+998.612000E-03,+14.487437170E+00,+7.894472416E+00
+998.613000E-03,+14.487437170E+00,+7.894472416E+00
+998.614000E-03,+14.487437170E+00,+7.894472416E+00
+998.615000E-03,+14.492462293E+00,+7.894472416E+00
+998.616000E-03,+14.522613052E+00,+7.894472416E+00
+998.617000E-03,+14.487437170E+00,+7.894472416E+00
+998.618000E-03,+14.487437170E+00,+7.894472416E+00
+998.619000E-03,+14.482412047E+00,+7.894472416E+00
+998.620000E-03,+14.487437170E+00,+7.894472416E+00
+998.621000E-03,+14.487437170E+00,+7.894472416E+00
+998.622000E-03,+14.522613052E+00,+7.894472416E+00
+998.623000E-03,+14.487437170E+00,+7.894472416E+00
+998.624000E-03,+14.492462293E+00,+7.894472416E+00
+998.625000E-03,+14.492462293E+00,+7.894472416E+00
+998.626000E-03,+14.487437170E+00,+7.894472416E+00
+998.627000E-03,+14.522613052E+00,+7.894472416E+00
+998.628000E-03,+14.522613052E+00,+7.894472416E+00
+998.629000E-03,+14.522613052E+00,+7.894472416E+00
+998.630000E-03,+14.522613052E+00,+7.894472416E+00
+998.631000E-03,+14.487437170E+00,+7.894472416E+00
+998.632000E-03,+14.492462293E+00,+7.894472416E+00
+998.633000E-03,+14.522613052E+00,+7.894472416E+00
+998.634000E-03,+14.522613052E+00,+7.894472416E+00
+998.635000E-03,+14.487437170E+00,+7.894472416E+00
+998.636000E-03,+14.522613052E+00,+7.894472416E+00
+998.637000E-03,+14.487437170E+00,+7.894472416E+00
+998.638000E-03,+14.487437170E+00,+7.894472416E+00
+998.639000E-03,+14.457286410E+00,+7.894472416E+00
+998.640000E-03,+14.492462292E+00,+7.894472416E+00
+998.641000E-03,+14.522613052E+00,+7.894472416E+00
+998.642000E-03,+14.492462292E+00,+7.894472416E+00
+998.643000E-03,+14.487437170E+00,+7.894472416E+00
+998.644000E-03,+14.522613052E+00,+7.894472416E+00
+998.645000E-03,+14.482412048E+00,+7.894472416E+00
+998.646000E-03,+14.487437170E+00,+7.894472416E+00
+998.647000E-03,+14.492462292E+00,+7.894472416E+00
+998.648000E-03,+14.522613052E+00,+7.894472416E+00
+998.649000E-03,+14.522613052E+00,+7.894472416E+00
+998.650000E-03,+14.522613053E+00,+7.894472416E+00
+998.651000E-03,+14.522613053E+00,+7.894472416E+00
+998.652000E-03,+14.487437170E+00,+7.894472416E+00
+998.653000E-03,+14.487437170E+00,+7.894472416E+00
+998.654000E-03,+14.487437170E+00,+7.894472416E+00
+998.655000E-03,+14.487437170E+00,+7.894472416E+00
+998.656000E-03,+14.527638175E+00,+7.894472416E+00
+998.657000E-03,+14.487437170E+00,+7.894472416E+00
+998.658000E-03,+14.577889423E+00,+7.894472416E+00
+998.659000E-03,+14.527638175E+00,+7.894472416E+00
+998.660000E-03,+14.487437170E+00,+7.894472416E+00
+998.661000E-03,+14.482412048E+00,+7.894472416E+00
+998.662000E-03,+14.527638175E+00,+7.894472416E+00
+998.663000E-03,+14.492462292E+00,+7.894472416E+00
+998.664000E-03,+14.527638175E+00,+7.894472416E+00
+998.665000E-03,+14.522613053E+00,+7.894472416E+00
+998.666000E-03,+14.492462292E+00,+7.894472416E+00
+998.667000E-03,+14.522613053E+00,+7.894472416E+00
+998.668000E-03,+14.522613053E+00,+7.894472416E+00
+998.669000E-03,+14.492462292E+00,+7.894472416E+00
+998.670000E-03,+14.487437170E+00,+7.894472416E+00
+998.671000E-03,+14.527638175E+00,+7.894472416E+00
+998.672000E-03,+14.527638175E+00,+7.894472416E+00
+998.673000E-03,+14.527638175E+00,+7.894472416E+00
+998.674000E-03,+14.527638175E+00,+7.894472416E+00
+998.675000E-03,+14.522613053E+00,+7.894472416E+00
+998.676000E-03,+14.487437170E+00,+7.894472416E+00
+998.677000E-03,+14.527638175E+00,+7.894472416E+00
+998.678000E-03,+14.527638175E+00,+7.894472416E+00
+998.679000E-03,+14.527638175E+00,+7.894472416E+00
+998.680000E-03,+14.527638175E+00,+7.894472416E+00
+998.681000E-03,+14.562814058E+00,+7.894472416E+00
+998.682000E-03,+14.522613053E+00,+7.894472416E+00
+998.683000E-03,+14.492462291E+00,+7.894472416E+00
+998.684000E-03,+14.527638175E+00,+7.894472416E+00
+998.685000E-03,+14.527638175E+00,+7.894472416E+00
+998.686000E-03,+14.487437170E+00,+7.894472416E+00
+998.687000E-03,+14.527638175E+00,+7.894472416E+00
+998.688000E-03,+14.492462291E+00,+7.894472416E+00
+998.689000E-03,+14.492462291E+00,+7.894472416E+00
+998.690000E-03,+14.492462291E+00,+7.894472416E+00
+998.691000E-03,+14.527638175E+00,+7.894472416E+00
+998.692000E-03,+14.487437170E+00,+7.894472416E+00
+998.693000E-03,+14.522613054E+00,+7.894472416E+00
+998.694000E-03,+14.492462291E+00,+7.894472416E+00
+998.695000E-03,+14.527638175E+00,+7.894472416E+00
+998.696000E-03,+14.487437170E+00,+7.894472416E+00
+998.697000E-03,+14.527638175E+00,+7.894472416E+00
+998.698000E-03,+14.492462291E+00,+7.894472416E+00
+998.699000E-03,+14.487437170E+00,+7.894472416E+00
+998.700000E-03,+14.492462291E+00,+7.894472416E+00
+998.701000E-03,+14.487437170E+00,+7.894472416E+00
+998.702000E-03,+14.522613054E+00,+7.894472416E+00
+998.703000E-03,+14.492462291E+00,+7.894472416E+00
+998.704000E-03,+14.487437170E+00,+7.894472416E+00
+998.705000E-03,+14.527638175E+00,+7.894472416E+00
+998.706000E-03,+14.487437170E+00,+7.894472416E+00
+998.707000E-03,+14.452261286E+00,+7.894472416E+00
+998.708000E-03,+14.487437170E+00,+7.894472416E+00
+998.709000E-03,+14.487437170E+00,+7.894472416E+00
+998.710000E-03,+14.487437170E+00,+7.894472416E+00
+998.711000E-03,+14.492462290E+00,+7.894472416E+00
+998.712000E-03,+14.492462290E+00,+7.894472416E+00
+998.713000E-03,+14.522613054E+00,+7.894472416E+00
+998.714000E-03,+14.522613054E+00,+7.894472416E+00
+998.715000E-03,+14.482412050E+00,+7.894472416E+00
+998.716000E-03,+14.487437170E+00,+7.894472416E+00
+998.717000E-03,+14.487437170E+00,+7.894472416E+00
+998.718000E-03,+14.492462290E+00,+7.894472416E+00
+998.719000E-03,+14.492462290E+00,+7.894472416E+00
+998.720000E-03,+14.492462290E+00,+7.894472416E+00
+998.721000E-03,+14.527638175E+00,+7.894472416E+00
+998.722000E-03,+14.492462290E+00,+7.894472416E+00
+998.723000E-03,+14.492462290E+00,+7.894472416E+00
+998.724000E-03,+14.492462290E+00,+7.894472416E+00
+998.725000E-03,+14.487437170E+00,+7.894472416E+00
+998.726000E-03,+14.492462290E+00,+7.894472416E+00
+998.727000E-03,+14.522613055E+00,+7.894472416E+00
+998.728000E-03,+14.522613055E+00,+7.894472416E+00
+998.729000E-03,+14.487437170E+00,+7.894472416E+00
+998.730000E-03,+14.527638175E+00,+7.894472416E+00
+998.731000E-03,+14.492462290E+00,+7.894472416E+00
+998.732000E-03,+14.487437170E+00,+7.894472416E+00
+998.733000E-03,+14.492462290E+00,+7.894472416E+00
+998.734000E-03,+14.487437170E+00,+7.894472416E+00
+998.735000E-03,+14.492462290E+00,+7.894472416E+00
+998.736000E-03,+14.527638175E+00,+7.894472416E+00
+998.737000E-03,+14.527638175E+00,+7.894472416E+00
+998.738000E-03,+14.487437170E+00,+7.894472416E+00
+998.739000E-03,+14.492462289E+00,+7.894472416E+00
+998.740000E-03,+14.492462289E+00,+7.894472416E+00
+998.741000E-03,+14.487437170E+00,+7.894472416E+00
+998.742000E-03,+14.492462289E+00,+7.894472416E+00
+998.743000E-03,+14.492462289E+00,+7.894472416E+00
+998.744000E-03,+14.527638175E+00,+7.894472416E+00
+998.745000E-03,+14.487437170E+00,+7.894472416E+00
+998.746000E-03,+14.522613055E+00,+7.894472416E+00
+998.747000E-03,+14.522613055E+00,+7.894472416E+00
+998.748000E-03,+14.522613055E+00,+7.894472416E+00
+998.749000E-03,+14.487437170E+00,+7.894472416E+00
+998.750000E-03,+14.452261285E+00,+7.894472416E+00
+998.751000E-03,+14.527638175E+00,+7.894472416E+00
+998.752000E-03,+14.487437170E+00,+7.894472416E+00
+998.753000E-03,+14.527638175E+00,+7.894472416E+00
+998.754000E-03,+14.527638175E+00,+7.894472416E+00
+998.755000E-03,+14.527638175E+00,+7.894472416E+00
+998.756000E-03,+14.522613056E+00,+7.894472416E+00
+998.757000E-03,+14.487437170E+00,+7.894472416E+00
+998.758000E-03,+14.487437170E+00,+7.894472416E+00
+998.759000E-03,+14.527638175E+00,+7.894472416E+00
+998.760000E-03,+14.522613056E+00,+7.894472416E+00
+998.761000E-03,+14.527638175E+00,+7.894472416E+00
+998.762000E-03,+14.522613056E+00,+7.894472416E+00
+998.763000E-03,+14.522613056E+00,+7.894472416E+00
+998.764000E-03,+14.492462289E+00,+7.894472416E+00
+998.765000E-03,+14.492462289E+00,+7.894472416E+00
+998.766000E-03,+14.487437170E+00,+7.894472416E+00
+998.767000E-03,+14.487437170E+00,+7.894472416E+00
+998.768000E-03,+14.522613056E+00,+7.894472416E+00
+998.769000E-03,+14.522613056E+00,+7.894472416E+00
+998.770000E-03,+14.487437170E+00,+7.894472416E+00
+998.771000E-03,+14.487437170E+00,+7.894472416E+00
+998.772000E-03,+14.487437170E+00,+7.894472416E+00
+998.773000E-03,+14.487437170E+00,+7.894472416E+00
+998.774000E-03,+14.457286402E+00,+7.894472416E+00
+998.775000E-03,+14.487437170E+00,+7.894472416E+00
+998.776000E-03,+14.527638175E+00,+7.894472416E+00
+998.777000E-03,+14.522613056E+00,+7.894472416E+00
+998.778000E-03,+14.522613056E+00,+7.894472416E+00
+998.779000E-03,+14.522613056E+00,+7.894472416E+00
+998.780000E-03,+14.522613056E+00,+7.894472416E+00
+998.781000E-03,+14.492462288E+00,+7.894472416E+00
+998.782000E-03,+14.492462288E+00,+7.894472416E+00
+998.783000E-03,+14.527638175E+00,+7.894472416E+00
+998.784000E-03,+14.522613056E+00,+7.894472416E+00
+998.785000E-03,+14.522613056E+00,+7.894472416E+00
+998.786000E-03,+14.487437170E+00,+7.894472416E+00
+998.787000E-03,+14.482412052E+00,+7.894472416E+00
+998.788000E-03,+14.487437170E+00,+7.894472416E+00
+998.789000E-03,+14.487437170E+00,+7.894472416E+00
+998.790000E-03,+14.492462288E+00,+7.894472416E+00
+998.791000E-03,+14.527638175E+00,+7.894472416E+00
+998.792000E-03,+14.522613057E+00,+7.894472416E+00
+998.793000E-03,+14.492462288E+00,+7.894472416E+00
+998.794000E-03,+14.487437170E+00,+7.894472416E+00
+998.795000E-03,+14.487437170E+00,+7.894472416E+00
+998.796000E-03,+14.487437170E+00,+7.894472416E+00
+998.797000E-03,+14.487437170E+00,+7.894472416E+00
+998.798000E-03,+14.492462288E+00,+7.894472416E+00
+998.799000E-03,+14.522613057E+00,+7.894472416E+00
+998.800000E-03,+14.527638175E+00,+7.894472416E+00
+998.801000E-03,+14.492462288E+00,+7.894472416E+00
+998.802000E-03,+14.522613057E+00,+7.894472416E+00
+998.803000E-03,+14.517587939E+00,+7.894472416E+00
+998.804000E-03,+14.487437170E+00,+7.894472416E+00
+998.805000E-03,+14.527638175E+00,+7.894472416E+00
+998.806000E-03,+14.487437170E+00,+7.894472416E+00
+998.807000E-03,+14.522613057E+00,+7.894472416E+00
+998.808000E-03,+14.517587940E+00,+7.894472416E+00
+998.809000E-03,+14.522613057E+00,+7.894472416E+00
+998.810000E-03,+14.487437170E+00,+7.894472416E+00
+998.811000E-03,+14.452261283E+00,+7.894472416E+00
+998.812000E-03,+14.447236165E+00,+7.894472416E+00
+998.813000E-03,+14.492462287E+00,+7.894472416E+00
+998.814000E-03,+14.457286400E+00,+7.894472416E+00
+998.815000E-03,+14.492462287E+00,+7.894472416E+00
+998.816000E-03,+14.487437170E+00,+7.894472416E+00
+998.817000E-03,+14.487437170E+00,+7.894472416E+00
+998.818000E-03,+14.492462287E+00,+7.894472416E+00
+998.819000E-03,+14.487437170E+00,+7.894472416E+00
+998.820000E-03,+14.487437170E+00,+7.894472416E+00
+998.821000E-03,+14.527638175E+00,+7.894472416E+00
+998.822000E-03,+14.527638175E+00,+7.894472416E+00
+998.823000E-03,+14.527638175E+00,+7.894472416E+00
+998.824000E-03,+14.522613058E+00,+7.894472416E+00
+998.825000E-03,+14.522613058E+00,+7.894472416E+00
+998.826000E-03,+14.522613058E+00,+7.894472416E+00
+998.827000E-03,+14.522613058E+00,+7.894472416E+00
+998.828000E-03,+14.492462287E+00,+7.894472416E+00
+998.829000E-03,+14.487437170E+00,+7.894472416E+00
+998.830000E-03,+14.487437170E+00,+7.894472416E+00
+998.831000E-03,+14.522613058E+00,+7.894472416E+00
+998.832000E-03,+14.492462287E+00,+7.894472416E+00
+998.833000E-03,+14.522613058E+00,+7.894472416E+00
+998.834000E-03,+14.487437170E+00,+7.894472416E+00
+998.835000E-03,+14.487437170E+00,+7.894472416E+00
+998.836000E-03,+14.492462287E+00,+7.894472416E+00
+998.837000E-03,+14.487437170E+00,+7.894472416E+00
+998.838000E-03,+14.527638175E+00,+7.894472416E+00
+998.839000E-03,+14.527638175E+00,+7.894472416E+00
+998.840000E-03,+14.492462287E+00,+7.894472416E+00
+998.841000E-03,+14.522613058E+00,+7.894472416E+00
+998.842000E-03,+14.487437170E+00,+7.894472416E+00
+998.843000E-03,+14.522613058E+00,+7.894472416E+00
+998.844000E-03,+14.487437170E+00,+7.894472416E+00
+998.845000E-03,+14.487437170E+00,+7.894472416E+00
+998.846000E-03,+14.522613058E+00,+7.894472416E+00
+998.847000E-03,+14.527638175E+00,+7.894472416E+00
+998.848000E-03,+14.522613058E+00,+7.894472416E+00
+998.849000E-03,+14.487437170E+00,+7.894472416E+00
+998.850000E-03,+14.482412054E+00,+7.894472416E+00
+998.851000E-03,+14.452261282E+00,+7.894472416E+00
+998.852000E-03,+14.457286398E+00,+7.894472416E+00
+998.853000E-03,+14.487437170E+00,+7.894472416E+00
+998.854000E-03,+14.492462286E+00,+7.894472416E+00
+998.855000E-03,+14.487437170E+00,+7.894472416E+00
+998.856000E-03,+14.487437170E+00,+7.894472416E+00
+998.857000E-03,+14.522613059E+00,+7.894472416E+00
+998.858000E-03,+14.487437170E+00,+7.894472416E+00
+998.859000E-03,+14.487437170E+00,+7.894472416E+00
+998.860000E-03,+14.492462286E+00,+7.894472416E+00
+998.861000E-03,+14.487437170E+00,+7.894472416E+00
+998.862000E-03,+14.527638175E+00,+7.894472416E+00
+998.863000E-03,+14.522613059E+00,+7.894472416E+00
+998.864000E-03,+14.527638175E+00,+7.894472416E+00
+998.865000E-03,+14.487437170E+00,+7.894472416E+00
+998.866000E-03,+14.522613059E+00,+7.894472416E+00
+998.867000E-03,+14.487437170E+00,+7.894472416E+00
+998.868000E-03,+14.522613059E+00,+7.894472416E+00
+998.869000E-03,+14.487437170E+00,+7.894472416E+00
+998.870000E-03,+14.492462286E+00,+7.894472416E+00
+998.871000E-03,+14.522613059E+00,+7.894472416E+00
+998.872000E-03,+14.522613059E+00,+7.894472416E+00
+998.873000E-03,+14.487437170E+00,+7.894472416E+00
+998.874000E-03,+14.487437170E+00,+7.894472416E+00
+998.875000E-03,+14.487437170E+00,+7.894472416E+00
+998.876000E-03,+14.487437170E+00,+7.894472416E+00
+998.877000E-03,+14.487437170E+00,+7.894472416E+00
+998.878000E-03,+14.492462285E+00,+7.894472416E+00
+998.879000E-03,+14.492462285E+00,+7.894472416E+00
+998.880000E-03,+14.487437170E+00,+7.894472416E+00
+998.881000E-03,+14.487437170E+00,+7.894472416E+00
+998.882000E-03,+14.487437170E+00,+7.894472416E+00
+998.883000E-03,+14.522613059E+00,+7.894472416E+00
+998.884000E-03,+14.492462285E+00,+7.894472416E+00
+998.885000E-03,+14.492462285E+00,+7.894472416E+00
+998.886000E-03,+14.492462285E+00,+7.894472416E+00
+998.887000E-03,+14.527638175E+00,+7.894472416E+00
+998.888000E-03,+14.527638175E+00,+7.894472416E+00
+998.889000E-03,+14.492462285E+00,+7.894472416E+00
+998.890000E-03,+14.492462285E+00,+7.894472416E+00
+998.891000E-03,+14.492462285E+00,+7.894472416E+00
+998.892000E-03,+14.487437170E+00,+7.894472416E+00
+998.893000E-03,+14.527638175E+00,+7.894472416E+00
+998.894000E-03,+14.522613060E+00,+7.894472416E+00
+998.895000E-03,+14.527638175E+00,+7.894472416E+00
+998.896000E-03,+14.527638175E+00,+7.894472416E+00
+998.897000E-03,+14.522613060E+00,+7.894472416E+00
+998.898000E-03,+14.527638175E+00,+7.894472416E+00
+998.899000E-03,+14.492462285E+00,+7.894472416E+00
+998.900000E-03,+14.527638175E+00,+7.894472416E+00
+998.901000E-03,+14.522613060E+00,+7.894472416E+00
+998.902000E-03,+14.527638175E+00,+7.894472416E+00
+998.903000E-03,+14.527638175E+00,+7.894472416E+00
+998.904000E-03,+14.522613060E+00,+7.894472416E+00
+998.905000E-03,+14.522613060E+00,+7.894472416E+00
+998.906000E-03,+14.522613060E+00,+7.894472416E+00
+998.907000E-03,+14.527638175E+00,+7.894472416E+00
+998.908000E-03,+14.492462285E+00,+7.894472416E+00
+998.909000E-03,+14.527638175E+00,+7.894472416E+00
+998.910000E-03,+14.532663289E+00,+7.894472416E+00
+998.911000E-03,+14.567839179E+00,+7.894472416E+00
+998.912000E-03,+14.527638175E+00,+7.894472416E+00
+998.913000E-03,+14.527638175E+00,+7.894472416E+00
+998.914000E-03,+14.527638175E+00,+7.894472416E+00
+998.915000E-03,+14.527638175E+00,+7.894472416E+00
+998.916000E-03,+14.527638175E+00,+7.894472416E+00
+998.917000E-03,+14.527638175E+00,+7.894472416E+00
+998.918000E-03,+14.527638175E+00,+7.894472416E+00
+998.919000E-03,+14.567839179E+00,+7.894472416E+00
+998.920000E-03,+14.527638175E+00,+7.894472416E+00
+998.921000E-03,+14.562814065E+00,+7.894472416E+00
+998.922000E-03,+14.527638175E+00,+7.894472416E+00
+998.923000E-03,+14.527638175E+00,+7.894472416E+00
+998.924000E-03,+14.532663289E+00,+7.894472416E+00
+998.925000E-03,+14.527638175E+00,+7.894472416E+00
+998.926000E-03,+14.562814065E+00,+7.894472416E+00
+998.927000E-03,+14.567839179E+00,+7.894472416E+00
+998.928000E-03,+14.562814065E+00,+7.894472416E+00
+998.929000E-03,+14.522613061E+00,+7.894472416E+00
+998.930000E-03,+14.527638175E+00,+7.894472416E+00
+998.931000E-03,+14.492462284E+00,+7.894472416E+00
+998.932000E-03,+14.527638175E+00,+7.894472416E+00
+998.933000E-03,+14.567839179E+00,+7.894472416E+00
+998.934000E-03,+14.532663288E+00,+7.894472416E+00
+998.935000E-03,+14.567839179E+00,+7.894472416E+00
+998.936000E-03,+14.562814065E+00,+7.894472416E+00
+998.937000E-03,+14.562814065E+00,+7.894472416E+00
+998.938000E-03,+14.527638175E+00,+7.894472416E+00
+998.939000E-03,+14.527638175E+00,+7.894472416E+00
+998.940000E-03,+14.562814066E+00,+7.894472416E+00
+998.941000E-03,+14.527638175E+00,+7.894472416E+00
+998.942000E-03,+14.527638175E+00,+7.894472416E+00
+998.943000E-03,+14.532663288E+00,+7.894472416E+00
+998.944000E-03,+14.527638175E+00,+7.894472416E+00
+998.945000E-03,+14.562814066E+00,+7.894472416E+00
+998.946000E-03,+14.527638175E+00,+7.894472416E+00
+998.947000E-03,+14.492462283E+00,+7.894472416E+00
+998.948000E-03,+14.527638175E+00,+7.894472416E+00
+998.949000E-03,+14.532663288E+00,+7.894472416E+00
+998.950000E-03,+14.562814066E+00,+7.894472416E+00
+998.951000E-03,+14.527638175E+00,+7.894472416E+00
+998.952000E-03,+14.527638175E+00,+7.894472416E+00
+998.953000E-03,+14.527638175E+00,+7.894472416E+00
+998.954000E-03,+14.527638175E+00,+7.894472416E+00
+998.955000E-03,+14.527638175E+00,+7.894472416E+00
+998.956000E-03,+14.492462283E+00,+7.894472416E+00
+998.957000E-03,+14.567839179E+00,+7.894472416E+00
+998.958000E-03,+14.562814066E+00,+7.894472416E+00
+998.959000E-03,+14.527638175E+00,+7.894472416E+00
+998.960000E-03,+14.527638175E+00,+7.894472416E+00
+998.961000E-03,+14.527638175E+00,+7.894472416E+00
+998.962000E-03,+14.527638175E+00,+7.894472416E+00
+998.963000E-03,+14.492462283E+00,+7.894472416E+00
+998.964000E-03,+14.487437170E+00,+7.894472416E+00
+998.965000E-03,+14.492462283E+00,+7.894472416E+00
+998.966000E-03,+14.527638175E+00,+7.894472416E+00
+998.967000E-03,+14.527638175E+00,+7.894472416E+00
+998.968000E-03,+14.492462283E+00,+7.894472416E+00
+998.969000E-03,+14.522613062E+00,+7.894472416E+00
+998.970000E-03,+14.487437170E+00,+7.894472416E+00
+998.971000E-03,+14.487437170E+00,+7.894472416E+00
+998.972000E-03,+14.492462283E+00,+7.894472416E+00
+998.973000E-03,+14.492462283E+00,+7.894472416E+00
+998.974000E-03,+14.567839179E+00,+7.894472416E+00
+998.975000E-03,+14.522613062E+00,+7.894472416E+00
+998.976000E-03,+14.527638175E+00,+7.894472416E+00
+998.977000E-03,+14.522613062E+00,+7.894472416E+00
+998.978000E-03,+14.487437170E+00,+7.894472416E+00
+998.979000E-03,+14.487437170E+00,+7.894472416E+00
+998.980000E-03,+14.487437170E+00,+7.894472416E+00
+998.981000E-03,+14.487437170E+00,+7.894472416E+00
+998.982000E-03,+14.527638175E+00,+7.894472416E+00
+998.983000E-03,+14.527638175E+00,+7.894472416E+00
+998.984000E-03,+14.492462282E+00,+7.894472416E+00
+998.985000E-03,+14.487437170E+00,+7.894472416E+00
+998.986000E-03,+14.492462282E+00,+7.894472416E+00
+998.987000E-03,+14.492462282E+00,+7.894472416E+00
+998.988000E-03,+14.492462282E+00,+7.894472416E+00
+998.989000E-03,+14.527638175E+00,+7.894472416E+00
+998.990000E-03,+14.527638175E+00,+7.894472416E+00
+998.991000E-03,+14.527638175E+00,+7.894472416E+00
+998.992000E-03,+14.522613062E+00,+7.894472416E+00
+998.993000E-03,+14.522613062E+00,+7.894472416E+00
+998.994000E-03,+14.522613062E+00,+7.894472416E+00
+998.995000E-03,+14.492462282E+00,+7.894472416E+00
+998.996000E-03,+14.527638175E+00,+7.894472416E+00
+998.997000E-03,+14.527638175E+00,+7.894472416E+00
+998.998000E-03,+14.522613063E+00,+7.894472416E+00
+998.999000E-03,+14.522613063E+00,+7.894472416E+00
+999.000000E-03,+14.522613063E+00,+7.894472416E+00
+999.001000E-03,+14.487437170E+00,+7.894472416E+00
+999.002000E-03,+14.487437170E+00,+7.894472416E+00
+999.003000E-03,+14.457286389E+00,+7.894472416E+00
+999.004000E-03,+14.527638175E+00,+7.894472416E+00
+999.005000E-03,+14.492462282E+00,+7.894472416E+00
+999.006000E-03,+14.492462282E+00,+7.894472416E+00
+999.007000E-03,+14.487437170E+00,+7.894472416E+00
+999.008000E-03,+14.522613063E+00,+7.894472416E+00
